Site,Date,Start,Longitude,Latitude,Elevation,Location,Formation,Fire,Species,Count,Distance,Bearing,Time,Position,Notes,Site Notes
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Brown Cuckoo-Dove,2,70,S,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Brown Gerygone,2,50,SW,6:38,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Crimson Rosella,1,40,S,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Eastern Whipbird,1,40,SW,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Eastern Whipbird,1,10,NW,,Understorey,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Eastern Yellow Robin,1,60,SW,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Golden Whistler,1,60,N,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Golden Whistler,1,60,S,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Golden Whistler,1,50,S,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Golden Whistler,1,50,E,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Grey Shrike-thrush,1,80,E,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Australian King-Parrot,2,50,S,,Canopy,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Lewin's Honeyeater,1,60,SE,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Australian Logrunner,1,50,W,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Australian Logrunner,1,70,E,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Paradise Riflebird,1,100,S,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,30,NW,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Rufous Fantail,1,70,W,6:32,Midstorey,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Spectacled Monarch,1,20,W,,,,
MN-UR-01,18/12/2020,6:32,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt,Wonga Pigeon,1,200,SE,6:42,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Bell Miner,30,10,All,,,Everywhere,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Bar-shouldered Dove,1,30,E,,Flyover,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Brown Cuckoo-Dove,1,150,NE,,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Brush Cuckoo,1,100,N,,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Cicadabird,1,80,SW,,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Eastern Whipbird,1,60,S,,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Eastern Whipbird,1,80,W,6:39,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Eastern Yellow Robin,2,20,W,,Understorey,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Grey Shrike-thrush,1,100,E,,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Australian King-Parrot,3,40,SE,,Canopy,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Laughing Kookaburra,2,80,E,,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Lewin's Honeyeater,1,70,W,,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Olive-backed Oriole,1,50,W,,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Olive-backed Oriole,1,40,S,6:43,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Spangled Drongo,1,40,W,,Flyover,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Sulphur-crested Cockatoo,1,100,S,6:36,,,
MP-BS-01,28/12/2020,6:36,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt,Superb Fairy-wren,4,30,NW,,Understorey,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Brown Thornbill,,,,,,Out of Survey,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Channel-billed Cuckoo,,,,,,Out of Survey,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Eastern Yellow Robin,,,,,,Out of Survey,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Australian King-Parrot,,,,,,Out of Survey,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Rufous Fantail,,,,,,Out of Survey,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Variegated Fairy-wren,,,,,,Out of Survey,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Brown Cuckoo-Dove,1,150,SW,5:46,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Eastern Whipbird,1,60,SW,,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Golden Whistler,1,60,SW,,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Grey Fantail,1,60,S,,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Grey Fantail,1,50,SE,5:40,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Grey Shrike-thrush,1,50,SW,,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Lewin's Honeyeater,1,60,SW,,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Noisy Friarbird,1,60,SW,,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Olive-backed Oriole,1,80,S,,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Olive-backed Oriole,1,60,SW,,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Red-browed Finch,2,20,S,,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Rufous Whistler,1,60,SW,,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Sulphur-crested Cockatoo,2,80,S,5:38,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,White-browed Scrubwren,2,30,W,5:43,,,
MP-BS-02,28/12/2020,5:38,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt,Yellow-tailed Black-Cockatoo,1,100,E,,Flyover,,
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Little Lorikeet,,,,,,Out of Survey,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Rainbow Lorikeet,,,,,,Out of Survey,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Bell Miner,10,50,NE,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Brown Cuckoo-Dove,1,40,S,,Understorey,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Brush Cuckoo,1,100,S,6:17,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Brush Cuckoo,1,70,SE,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Cicadabird,1,70,N,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Cicadabird,1,20,S,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Eastern Koel,1,100,S,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Eastern Whipbird,1,70,N,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Eastern Whipbird,1,90,NE,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Eastern Whipbird,1,120,NE,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Brown-capped Emerald Dove,1,20,NW,6:27,Flyover,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Grey Fantail,1,60,SW,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Grey Fantail,1,80,N,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Grey Fantail,1,50,E,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Grey Shrike-thrush,1,50,W,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Grey Shrike-thrush,1,80,E,6:18,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Grey Shrike-thrush,1,80,NW,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Laughing Kookaburra,2,60,S,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Lewin's Honeyeater,1,80,N,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Lewin's Honeyeater,1,30,S,6:23,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Noisy Friarbird,1,80,S,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Olive-backed Oriole,1,90,S,,Understorey,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Painted Button-quail,1,60,SW,6:22,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Rose-crowned Fruit-Dove,1,90,NW,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Rufous Whistler,1,60,N,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Rufous Whistler,1,50,N,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Sulphur-crested Cockatoo,1,80,E,,Canopy,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,White-browed Scrubwren,1,50,NE,,,,100m to Dry Sclerophyll
MP-US-01,28/12/2020,6:17,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt,Wonga Pigeon,1,150,N,,,,100m to Dry Sclerophyll
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Bar-shouldered Dove,1,70,N,6:01,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Brown Cuckoo-Dove,1,80,NW,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Brush Cuckoo,1,50,SW,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Eastern Whipbird,1,150,W,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Golden Whistler,1,60,NE,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Grey Fantail,1,60,SE,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Grey Fantail,1,30,NE,,Canopy,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Grey Shrike-thrush,1,150,S,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Grey Shrike-thrush,1,50,SE,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Noisy Friarbird,1,60,N,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Noisy Friarbird,5,50,W,,Canopy,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Olive-backed Oriole,1,80,W,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Painted Button-quail,1,60,SE,5:55,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Pied Currawong,1,100,SW,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Rufous Whistler,1,40,S,5:52,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Rufous Whistler,1,70,SW,5:58,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Sulphur-crested Cockatoo,2,70,W,5:54,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,White-throated Gerygone,1,50,SE,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,White-throated Treecreeper,1,70,SE,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,White-throated Treecreeper,1,50,W,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Wonga Pigeon,1,150,W,,,,Cicada noise
MP-US-02,28/12/2020,5:52,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt,Wonga Pigeon,1,150,N,,,,Cicada noise
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Leaden Flycatcher,1,30,E,,,Out of Survey,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Black-faced Monarch,1,100,N,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Brown Cuckoo-Dove,2,50,W,,Flyover,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Brown Cuckoo-Dove,1,100,S,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Brown Cuckoo-Dove,1,100,W,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Brown Cuckoo-Dove,1,20,W,,Canopy,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Brown Gerygone,1,20,SW,,Midstorey,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Eastern Whipbird,1,100,NW,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Golden Whistler,1,150,W,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Grey Fantail,1,80,S,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Australian King-Parrot,1,80,W,6:56,Canopy,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Lewin's Honeyeater,1,100,W,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Noisy Pitta,1,150,W,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Pale-yellow Robin,2,10,N,,Midstorey,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Paradise Riflebird,1,150,SW,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Pied Currawong,1,150,E,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Rose-crowned Fruit-Dove,1,150,NW,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Sacred Kingfisher,2,20,E,,Canopy,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Silvereye,1,20,W,6:51,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Spangled Drongo,4,50,W,6:56,Canopy,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Spectacled Monarch,1,100,W,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Spectacled Monarch,1,80,SW,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Spectacled Monarch,1,100,W,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Sulphur-crested Cockatoo,2,60,E,,,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Wompoo Fruit-Dove,1,50,SW,6:53,Canopy,,Unburnt RF only 20m West
TC-BR-01,19/11/2020,6:43,153.313737,-28.565375,225.749,Terania Creek,Rainforest,Burnt,Wonga Pigeon,1,200,E,,,,Unburnt RF only 20m West
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Barred Cuckoo-shrike,3,70,W,,,Out of Survey,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Australian King-Parrot,1,,,,,Out of Survey,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Mistletoebird,1,,,,,Out of Survey,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Spangled Drongo,4,70,W,,,Out of Survey,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Brown Cuckoo-Dove,1,150,N,7:03,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Brown Cuckoo-Dove,1,150,NW,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Brown Cuckoo-Dove,1,100,S,7:05,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Brown Thornbill,1,80,E,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Cicadabird,1,250,S,7:06,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Golden Whistler,1,100,S,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Green Catbird,1,100,N,7:09,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Grey Fantail,1,50,S,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Grey Shrike-thrush,1,100,W,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Lewin's Honeyeater,1,100,NW,7:04,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Paradise Riflebird,1,200,W,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Pied Currawong,1,150,S,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Pied Currawong,1,200,W,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Rainbow Lorikeet,1,70,E,,Flyover,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Rose-crowned Fruit-Dove,1,80,E,7:08,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Rose-crowned Fruit-Dove,1,80,E,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Sacred Kingfisher,1,80,W,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Scarlet Honeyeater,1,150,W,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Scarlet Honeyeater,1,50,N,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Spectacled Monarch,1,80,E,,,,Unburnt RF 40m North
TC-BR-02,19/11/2020,7:01,153.315057,-28.564977,233.75,Terania Creek,Rainforest,Burnt,Spotted Pardalote,1,80,SW,7:07,,,Unburnt RF 40m North
