,X1,Site,Bearing,Point,Litter.Cover,Litter.Depth.OG,Litter.Depth,Undergrowth,Growth..2m,Canopy.Cover,Notes,Recorder,Treatment,Longitude,Latitude,Elevation,Location,Formation,Fire
908,1458,GI-BS-04,North,20,90,26,21,,20.3,50,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
909,1460,GI-BS-04,North,10,90,26,21,,19.8,40,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
910,1462,GI-BS-04,East,50,80,45,40,,19.4,50,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
911,1464,GI-BS-04,East,40,50,34,29,,13.8,70,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
912,1466,GI-BS-04,East,30,60,24,19,"8, 16",16.2,30,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
913,1468,GI-BS-04,East,20,40,21,16,,6.7,80,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
914,1470,GI-BS-04,East,10,60,16,11,,18.1,60,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
915,1472,GI-BS-04,South,50,40,24,19,,21.3,20,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
916,1474,GI-BS-04,South,40,50,26,21,"13, 24",13.4,30,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
917,1476,GI-BS-04,South,30,80,24,19,"7, 35",24.8,50,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
918,1478,GI-BS-04,South,20,90,22,17,3,12.9,50,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
919,1480,GI-BS-04,South,10,80,23,18,,11.6,40,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
920,1482,GI-BS-04,West,50,70,22,17,,10.6,50,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
921,1484,GI-BS-04,West,40,60,20,15,,9.7,50,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
922,1486,GI-BS-04,West,30,90,20,15,,3.9,20,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
923,1488,GI-BS-04,West,20,90,14,9,"9, 13, 18",4.3,20,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
924,1490,GI-BS-04,West,10,100,36,31,,1.8,70,,,Dry SclerophyllBurnt,152.26639,-28.912691,670.83,Girard State Forest,Dry Sclerophyll,Burnt
925,1492,GI-US-04,North,50,100,43,38,3,1.8,20,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
926,1494,GI-US-04,North,40,100,31,26,,8.8,70,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
927,1496,GI-US-04,North,30,100,37,32,"3, 4",19.8,30,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
928,1498,GI-US-04,North,20,100,73,68,,1.5,80,Log,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
929,1500,GI-US-04,North,10,100,32,27,"5, 6, 20",2.4,50,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
930,1503,GI-US-04,East,10,90,27,22,"15, 22",11.7,20,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
931,1505,GI-US-04,East,20,100,24,19,"1, 2",3.1,40,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
932,1507,GI-US-04,East,30,100,34,29,"5, 15, 28, 30",2.6,50,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
933,1509,GI-US-04,East,40,100,33,28,2,22.9,50,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
934,1511,GI-US-04,East,50,90,28,23,,18,20,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
935,1512,GI-US-04,South,50,100,44,39,,20.8,20,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
936,1514,GI-US-04,South,40,100,26,21,,13.4,50,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
937,1516,GI-US-04,South,30,100,26,21,,20.9,50,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
938,1518,GI-US-04,South,20,100,56,51,8,2.5,80,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
939,1520,GI-US-04,South,10,100,37,32,,21.8,60,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
940,1522,GI-US-04,West,50,100,29,24,,6.8,70,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
941,1524,GI-US-04,West,40,100,32,27,,3.8,60,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
942,1526,GI-US-04,West,30,90,26,21,,NA,0,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
943,1528,GI-US-04,West,20,100,29,24,,5.2,90,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
944,1530,GI-US-04,West,10,90,23,18,10,17.2,20,,,Dry SclerophyllUnburnt,152.263798,-28.912809,676.564,Girard State Forest,Dry Sclerophyll,Unburnt
945,1532,GI-BS-05,North,50,80,29,24,"1, 2, 3, 4, 5",6.5,30,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
946,1534,GI-BS-05,North,40,20,19,14,,NA,0,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
947,1536,GI-BS-05,North,30,20,22,17,,NA,0,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
948,1538,GI-BS-05,North,20,40,18,13,"3, 4",16.1,10,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
949,1540,GI-BS-05,North,10,50,14,9,,14.9,10,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
950,1542,GI-BS-05,East,50,100,33,28,"4, 5",4.7,10,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
951,1544,GI-BS-05,East,40,80,25,20,"7, 8, 12",NA,0,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
952,1546,GI-BS-05,East,30,70,12,7,"4, 7",8.8,10,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
953,1548,GI-BS-05,East,20,20,10,5,,13.5,20,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
954,1550,GI-BS-05,East,10,100,22,17,"3, 7, 10",15.8,10,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
955,1552,GI-BS-05,South,50,80,18,13,,24.1,50,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
956,1554,GI-BS-05,South,40,70,17,12,,13.8,40,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
957,1556,GI-BS-05,South,30,20,16,11,2,7.3,10,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
958,1558,GI-BS-05,South,20,50,27,22,,6.4,50,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
959,1560,GI-BS-05,South,10,90,35,30,"13, 14, 15",19.6,10,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
960,1562,GI-BS-05,West,50,30,15,10,,14.7,40,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
961,1564,GI-BS-05,West,40,80,21,16,3,16,10,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
962,1566,GI-BS-05,West,30,70,28,23,,14.7,30,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
963,1568,GI-BS-05,West,20,90,24,19,,12.8,40,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
964,1570,GI-BS-05,West,10,80,15,10,,27.8,30,,,Dry SclerophyllBurnt,152.266421,-28.909995,653.914,Girard State Forest,Dry Sclerophyll,Burnt
965,1572,GI-US-05,North,50,100,34,29,,20.6,60,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
966,1574,GI-US-05,North,40,90,26,21,,15.6,40,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
967,1576,GI-US-05,North,30,100,23,18,"5, 6",15.8,60,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
968,1578,GI-US-05,North,20,90,47,42,,11.9,70,Log,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
969,1580,GI-US-05,North,10,100,23,18,,5.3,50,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
970,1583,GI-US-05,East,10,100,23,18,,1.5,80,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
971,1585,GI-US-05,East,20,10,47,42,,2.8,50,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
972,1587,GI-US-05,East,30,90,27,22,12,7.6,50,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
973,1589,GI-US-05,East,40,100,20,15,,4.9,50,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
974,1591,GI-US-05,East,50,90,32,27,,13.9,40,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
975,1592,GI-US-05,South,50,100,47,42,"34, 69, 74",26.8,40,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
976,1594,GI-US-05,South,40,70,81,76,50,4.8,30,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
977,1596,GI-US-05,South,30,100,28,23,,6.8,50,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
978,1598,GI-US-05,South,20,100,41,36,,0.6,50,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
979,1600,GI-US-05,South,10,100,32,27,,18.4,50,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
980,1602,GI-US-05,West,50,100,35,30,1,4.1,60,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
981,1604,GI-US-05,West,40,100,45,40,,1.8,70,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
982,1606,GI-US-05,West,30,100,25,20,"6, 8",12.8,50,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
983,1608,GI-US-05,West,20,100,63,58,110,0.7,70,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
984,1610,GI-US-05,West,10,100,40,35,,20.2,40,,,Dry SclerophyllUnburnt,152.263953,-28.910469,650.985,Girard State Forest,Dry Sclerophyll,Unburnt
985,1612,MN-BR-01,Northeast,50,80,24,19,,12.8,70,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
986,1614,MN-BR-01,Northeast,40,100,23,18,,12.3,60,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
987,1616,MN-BR-01,Northeast,30,100,27,22,4,12.7,60,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
988,1618,MN-BR-01,Northeast,20,100,26,21,,12,40,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
989,1620,MN-BR-01,Northeast,10,80,24,19,,9,90,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
990,1622,MN-BR-01,Southeast,50,90,32,27,,2.9,90,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
991,1624,MN-BR-01,Southeast,40,100,19,14,,4.5,70,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
992,1626,MN-BR-01,Southeast,30,60,37,32,"6, 26, 24",13.9,20,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
993,1628,MN-BR-01,Southeast,20,90,24,19,198,14.1,70,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
994,1630,MN-BR-01,Southeast,10,100,34,29,5,11.2,90,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
995,1632,MN-BR-01,Southwest,50,70,20,15,,7.9,10,Log,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
996,1634,MN-BR-01,Southwest,40,90,18,13,,1.6,80,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
997,1636,MN-BR-01,Southwest,30,100,27,22,67,6.8,60,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
998,1638,MN-BR-01,Southwest,20,100,32,27,"3, 7",3.2,60,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
999,1640,MN-BR-01,Southwest,10,100,28,23,,13.8,60,,,RainforestBurnt,153.300273,-28.539307,335.035,Mount Nardi,Rainforest,Burnt
1000,1642,MN-UR-01,North,10,100,45,40,"86, 192",3.8,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1001,1643,MN-UR-01,North,20,100,33,28,,1.1,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1002,1644,MN-UR-01,North,30,100,23,18,,2.6,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1003,1645,MN-UR-01,North,40,100,28,23,,2.3,90,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1004,1646,MN-UR-01,North,50,100,41,36,,1.2,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1005,1647,MN-UR-01,East,10,80,21,16,,1.7,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1006,1648,MN-UR-01,East,20,70,34,29,"3, 82, 110",14.6,60,Creek,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1007,1649,MN-UR-01,East,30,100,25,20,,5.5,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1008,1650,MN-UR-01,East,40,100,39,34,9,3.2,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1009,1651,MN-UR-01,East,50,100,28,23,"11, 12, 21, 26, 94, 95, 99, 169, 170, 171, 187, 188",0.2,90,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1010,1652,MN-UR-01,South,10,90,29,24,55,0.2,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1011,1653,MN-UR-01,South,20,100,39,34,198,0.6,90,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1012,1654,MN-UR-01,South,30,100,62,57,"187, 192",1.2,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1013,1655,MN-UR-01,South,40,100,28,23,,13.3,40,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1014,1656,MN-UR-01,South,50,60,40,35,"1, 2, 132, 141, 147",1.3,90,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1015,1657,MN-UR-01,West,10,90,33,28,"31, 79, 88",4.2,90,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1016,1658,MN-UR-01,West,20,80,18,13,7,5.2,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1017,1659,MN-UR-01,West,30,90,27,22,,3.7,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1018,1660,MN-UR-01,West,40,100,15,10,,21.8,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1019,1661,MN-UR-01,West,50,100,22,17,,2.5,100,,,RainforestUnburnt,153.301156,-28.540456,783.942,Mount Nardi,Rainforest,Unburnt
1020,1662,BF-BR-01,South,10,80,20,15,"13, 21",39.5,20,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1021,1663,BF-BR-01,South,20,50,25,20,"32, 55",27.8,40,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1022,1664,BF-BR-01,South,30,100,36,31,,4.6,100,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1023,1665,BF-BR-01,South,40,50,27,22,,13.6,80,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1024,1666,BF-BR-01,South,50,80,28,23,,9.7,90,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1025,1667,BF-BR-01,East,10,80,9,4,,1.3,100,Base of tree,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1026,1668,BF-BR-01,East,20,100,27,22,,1.4,100,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1027,1669,BF-BR-01,East,30,90,19,14,,NA,0,Fallen Tree,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1028,1670,BF-BR-01,East,40,100,29,24,,7.4,40,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1029,1671,BF-BR-01,East,50,90,13,8,,2.7,40,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1030,1672,BF-BR-01,North,10,90,25,20,,1.9,90,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1031,1673,BF-BR-01,North,20,80,10,5,,5.8,70,Log,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1032,1674,BF-BR-01,North,30,90,16,11,,14.8,70,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1033,1675,BF-BR-01,North,40,100,30,25,,11.4,20,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1034,1676,BF-BR-01,North,50,100,21,16,,11.5,30,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1035,1677,BF-BR-01,West,10,100,50,45,,2.2,30,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1036,1678,BF-BR-01,West,20,100,23,18,"89, 114, 118",4.3,70,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1037,1679,BF-BR-01,West,30,30,11,6,,13.3,10,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1038,1680,BF-BR-01,West,40,40,24,19,,23.8,30,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1039,1681,BF-BR-01,West,50,100,23,18,28,1.7,80,,,RainforestBurnt,153.360935,-28.58241,387.98,Blue Fig Road,Rainforest,Burnt
1040,1682,BF-UR-01,North,10,100,32,27,,0.8,90,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1041,1683,BF-UR-01,North,20,100,48,43,"110, 193, 199",1.6,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1042,1684,BF-UR-01,North,30,100,33,28,,3.2,90,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1043,1685,BF-UR-01,North,40,100,54,49,"28, 60, 67, 73, 76, 90",1.1,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1044,1686,BF-UR-01,North,50,100,64,59,169,7.3,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1045,1687,BF-UR-01,East,10,100,29,24,,3.1,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1046,1688,BF-UR-01,East,20,80,34,29,,0.7,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1047,1689,BF-UR-01,East,30,100,34,29,,1.7,90,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1048,1690,BF-UR-01,East,40,90,19,14,"37, 40",4,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1049,1691,BF-UR-01,East,50,100,37,32,"38, 40, 41, 43, 127, 174",3.3,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1050,1692,BF-UR-01,South,10,100,26,21,"27, 32",1.1,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1051,1693,BF-UR-01,South,20,100,33,28,"6, 57",3.9,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1052,1694,BF-UR-01,South,30,100,50,45,"12, 34",5.1,70,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1053,1695,BF-UR-01,South,40,100,37,32,114,5.4,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1054,1696,BF-UR-01,South,50,80,30,25,,1.6,80,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1055,1697,BF-UR-01,West,10,100,14,9,,1.1,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1056,1698,BF-UR-01,West,20,100,32,27,94,4,100,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1057,1699,BF-UR-01,West,30,100,52,47,,6.1,90,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1058,1700,BF-UR-01,West,40,100,51,46,"19, 25, 37",5.6,90,,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1059,1701,BF-UR-01,West,50,80,44,39,57,4.5,90,Log,,RainforestUnburnt,153.360976,-28.581176,376.622,Blue Fig Road,Rainforest,Unburnt
1060,1702,BFEH2_s1,North,10,80,27,22,,3.3,80,,,RainforestBurnt,153.3509299,-28.57666976,NA,Blue Fig Road,Rainforest,Burnt
1061,1703,BFEH2_s1,North,20,50,32,27,,7.3,40,,,RainforestBurnt,153.3509299,-28.57666976,NA,Blue Fig Road,Rainforest,Burnt
1062,1704,BFEH2_s1,North,30,90,37,32,,4.9,90,,,RainforestBurnt,153.3509299,-28.57666976,NA,Blue Fig Road,Rainforest,Burnt
1063,1705,BFEH2_s1,North,40,100,37,32,,8.6,30,,,RainforestBurnt,153.3509299,-28.57666976,NA,Blue Fig Road,Rainforest,Burnt
1064,1706,BFEH2_s1,North,50,10,7,2,,38.9,20,,,RainforestBurnt,153.3509299,-28.57666976,NA,Blue Fig Road,Rainforest,Burnt
1065,1707,BFEH2_s1,East,10,90,15,10,3,5.2,50,,,RainforestBurnt,153.3509299,-28.57666976,NA,Blue Fig Road,Rainforest,Burnt
1066,1708,BFEH2_s1,East,20,100,23,18,,3.8,80,,,RainforestBurnt,153.3509299,-28.57666976,NA,Blue Fig Road,Rainforest,Burnt
1067,1709,BFEH2_s1,East,30,90,14,9,,4.7,100,,,RainforestBurnt,153.3509299,-28.57666976,NA,Blue Fig Road,Rainforest,Burnt
1068,1710,BFEH2_s1,East,40,70,21,16,,4.2,100,Base of tree,,RainforestBurnt,153.3509299,-28.57666976,NA,Blue Fig Road,Rainforest,Burnt
1069,1711,BFEH2_s1,East,50,80,17,12,4,5.1,90,,,RainforestBurnt,153.3509299,-28.57666976,NA,Blue Fig Road,Rainforest,Burnt
